windspeed,date
0.558947124,2021-07-19 16:00:00
0.610833411,2021-07-19 17:00:00
1.216882465,2021-07-19 18:00:00
1.994384949,2021-07-19 19:00:00
2.03685265,2021-07-19 20:00:00
1.421156528,2021-07-19 21:00:00
0.080087575,2021-07-19 22:00:00
0.805644798,2021-07-19 23:00:00
1.391726614,2021-07-20 00:00:00
1.740639508,2021-07-20 01:00:00
1.894644884,2021-07-20 02:00:00
1.82171489,2021-07-20 03:00:00
1.776131914,2021-07-20 04:00:00
2.219666537,2021-07-20 05:00:00
2.144372197,2021-07-20 06:00:00
2.002340261,2021-07-20 07:00:00
2.104648305,2021-07-20 08:00:00
2.050442498,2021-07-20 09:00:00
1.863771665,2021-07-20 10:00:00
1.720130674,2021-07-20 11:00:00
1.462898388,2021-07-20 12:00:00
1.719634786,2021-07-20 13:00:00
1.719634786,2021-07-20 14:00:00
1.729200051,2021-07-20 15:00:00
1.3751211,2021-07-20 16:00:00
0.945359407,2021-07-20 17:00:00
0.771569931,2021-07-20 18:00:00
0.693986728,2021-07-20 19:00:00
1.006980167,2021-07-20 20:00:00
0.660921726,2021-07-20 21:00:00
0.852908565,2021-07-20 22:00:00
0.858376999,2021-07-20 23:00:00
0.851437249,2021-07-21 00:00:00
0.721497562,2021-07-21 01:00:00
0.464105595,2021-07-21 02:00:00
0.273528015,2021-07-21 03:00:00
0.888679614,2021-07-21 04:00:00
1.452747151,2021-07-21 05:00:00
1.088454841,2021-07-21 06:00:00
0.80023785,2021-07-21 07:00:00
2.080947793,2021-07-21 08:00:00
2.08436599,2021-07-21 09:00:00
1.730919111,2021-07-21 10:00:00
1.762452448,2021-07-21 11:00:00
1.925353958,2021-07-21 12:00:00
2.001924559,2021-07-21 13:00:00
2.329222257,2021-07-21 14:00:00
2.435569346,2021-07-21 15:00:00
2.772728486,2021-07-21 16:00:00
1.656431645,2021-07-21 17:00:00
1.904494545,2021-07-21 18:00:00
2.066244139,2021-07-21 19:00:00
2.02065824,2021-07-21 20:00:00
1.917488828,2021-07-21 21:00:00
2.150834164,2021-07-21 22:00:00
2.669899121,2021-07-21 23:00:00
2.606225799,2021-07-22 00:00:00
2.560413737,2021-07-22 01:00:00
2.666991737,2021-07-22 02:00:00
2.64300612,2021-07-22 03:00:00
2.718719866,2021-07-22 04:00:00
2.64300612,2021-07-22 05:00:00
2.141113797,2021-07-22 06:00:00
2.724466386,2021-07-22 07:00:00
2.301125973,2021-07-22 08:00:00
1.995328731,2021-07-22 09:00:00
1.852291661,2021-07-22 10:00:00
1.658071092,2021-07-22 11:00:00
1.468567122,2021-07-22 12:00:00
1.156131483,2021-07-22 13:00:00
0.393942479,2021-07-22 14:00:00
0.849121958,2021-07-22 15:00:00
1.274313065,2021-07-22 16:00:00
1.351651014,2021-07-22 17:00:00
0.804958847,2021-07-22 18:00:00
1.160090839,2021-07-22 19:00:00
0.870901447,2021-07-22 20:00:00
0.299642364,2021-07-22 21:00:00
0.683019931,2021-07-22 22:00:00
1.001170868,2021-07-22 23:00:00
1.009673399,2021-07-23 00:00:00
0.923818469,2021-07-23 01:00:00
0.642326384,2021-07-23 02:00:00
0.686042345,2021-07-23 03:00:00
0.838485205,2021-07-23 04:00:00
1.297472978,2021-07-23 05:00:00
1.297132802,2021-07-23 06:00:00
0.929585448,2021-07-23 07:00:00
0.873010835,2021-07-23 08:00:00
0.526718927,2021-07-23 09:00:00
0.25656923,2021-07-23 10:00:00
0.720426778,2021-07-23 11:00:00
0.845011515,2021-07-23 12:00:00
1.178571389,2021-07-23 13:00:00
2.19602095,2021-07-23 14:00:00
2.838755774,2021-07-23 15:00:00
3.01780173,2021-07-23 16:00:00
2.380863612,2021-07-23 17:00:00
1.766672217,2021-07-23 18:00:00
1.816099395,2021-07-23 19:00:00
1.802347217,2021-07-23 20:00:00
1.871286934,2021-07-23 21:00:00
1.473966318,2021-07-23 22:00:00
0.723463663,2021-07-23 23:00:00
0.084370295,2021-07-24 00:00:00
0.381048434,2021-07-24 01:00:00
0.726869749,2021-07-24 02:00:00
0.99542446,2021-07-24 03:00:00
1.072490656,2021-07-24 04:00:00
0.993276487,2021-07-24 05:00:00
0.873176548,2021-07-24 06:00:00
0.419826766,2021-07-24 07:00:00
0.683124075,2021-07-24 08:00:00
0.944566594,2021-07-24 09:00:00
1.78163754,2021-07-24 10:00:00
2.698951066,2021-07-24 11:00:00
3.217188268,2021-07-24 12:00:00
3.557485135,2021-07-24 13:00:00
3.47872288,2021-07-24 14:00:00
3.793769914,2021-07-24 15:00:00
3.57658158,2021-07-24 16:00:00
1.674597945,2021-07-24 17:00:00
1.471184938,2021-07-24 18:00:00
2.196509329,2021-07-24 19:00:00
2.110497916,2021-07-24 20:00:00
1.63246449,2021-07-24 21:00:00
1.318720982,2021-07-24 22:00:00
1.381266709,2021-07-24 23:00:00
1.110612965,2021-07-25 00:00:00
0.958672764,2021-07-25 01:00:00
1.196370023,2021-07-25 02:00:00
1.42144687,2021-07-25 03:00:00
1.231022114,2021-07-25 04:00:00
0.617469655,2021-07-25 05:00:00
0.511125608,2021-07-25 06:00:00
0.957854173,2021-07-25 07:00:00
1.450704782,2021-07-25 08:00:00
1.912262741,2021-07-25 09:00:00
2.689288629,2021-07-25 10:00:00
3.470613699,2021-07-25 11:00:00
4.022888992,2021-07-25 12:00:00
4.411895692,2021-07-25 13:00:00
4.695658618,2021-07-25 14:00:00
4.472091556,2021-07-25 15:00:00
3.846108117,2021-07-25 16:00:00
3.287878909,2021-07-25 17:00:00
3.375321325,2021-07-25 18:00:00
3.398459028,2021-07-25 19:00:00
3.398459028,2021-07-25 20:00:00
3.431683999,2021-07-25 21:00:00
2.694707536,2021-07-25 22:00:00
2.335566961,2021-07-25 23:00:00
1.814998046,2021-07-26 00:00:00
1.37309776,2021-07-26 01:00:00
1.240533905,2021-07-26 02:00:00
1.148266346,2021-07-26 03:00:00
1.190918416,2021-07-26 04:00:00
0.85826048,2021-07-26 05:00:00
0.877995588,2021-07-26 06:00:00
1.089199597,2021-07-26 07:00:00
1.015959891,2021-07-26 08:00:00
1.041065537,2021-07-26 09:00:00
1.380228711,2021-07-26 10:00:00
2.114758546,2021-07-26 11:00:00
2.401305671,2021-07-26 12:00:00
2.212033843,2021-07-26 13:00:00
2.406205574,2021-07-26 14:00:00
2.684269036,2021-07-26 15:00:00
2.046690946,2021-07-26 16:00:00
0.67385955,2021-07-26 17:00:00
0.49529096,2021-07-26 18:00:00
0.920748567,2021-07-26 19:00:00
0.353119372,2021-07-26 20:00:00
0.494112753,2021-07-26 21:00:00
0.8472235,2021-07-26 22:00:00
1.172571521,2021-07-26 23:00:00
1.164457109,2021-07-27 00:00:00
1.074048039,2021-07-27 01:00:00
0.924593739,2021-07-27 02:00:00
0.959136284,2021-07-27 03:00:00
0.957280998,2021-07-27 04:00:00
0.901111615,2021-07-27 05:00:00
0.957280998,2021-07-27 06:00:00
0.918054214,2021-07-27 07:00:00
0.958692432,2021-07-27 08:00:00
1.104031207,2021-07-27 09:00:00
0.958692432,2021-07-27 10:00:00
1.106526995,2021-07-27 11:00:00
1.889834511,2021-07-27 12:00:00
2.142954151,2021-07-27 13:00:00
2.41188411,2021-07-27 14:00:00
2.445397324,2021-07-27 15:00:00
2.67781275,2021-07-27 16:00:00
2.756102557,2021-07-27 17:00:00
1.180601144,2021-07-27 18:00:00
0.61146165,2021-07-27 19:00:00
1.446851675,2021-07-27 20:00:00
1.984692477,2021-07-27 21:00:00
2.223565667,2021-07-27 22:00:00
2.16298182,2021-07-27 23:00:00
2.168131949,2021-07-28 00:00:00
2.34972302,2021-07-28 01:00:00
